field1,field2,field3
5022,1581," IbA"
2969,7059,Jxmyl
2429,5468,PlRH
8263,428,HZ
6492,2342,JiS
5740,9628,sP
9089,4275,ZUMwN
9654,1680,ZUA
2557,5501," L"
5380,3480,id
6637,372,NWJDv
9631,5212,"fppH "
1136,7949,qOIY
6541,462,pA
2269,4436,Qg
7710,2759,cOiJC
7997,8893,ZIf
9193,1306,cj
7577,9599,uo
4806,398,wv
8594,7866,"f  "
2194,7831,QX
332,5373,EX gK
994,2981,VGR
7358,7578,eU
1364,8146,lVFX
2583,44,Twxu
615,8007,vDASa
6493,8115,Jq
696,3727,VJ
3561,8577,erOB
3318,5358,wn
4515,1437,Ys
5191,3476,woO
8708,3637,fmM
3140,6958,kCd
8716,5622,gTq
2019,1962,pmySJ
3051,9572,Sn D
6873,9833,TpCE
1067,7758,Wg
5080,4849,nPtXv
2012,384,JPQ
6150,3181,Nqq
4215,7229,tndTi
5000,7611,SS
9471,7654,RGG
2771,2984,FWEyh
6986,1584,uAr
3697,6950,RonGE
5167,4254,oG
9463,243,BP
5101,8854,mJlvb
3011,8619,Kvss
9321,4965,yDy
3722,7436,tZM
2486,4438,xVu
2489,6185,uaP
4657,1683,WH
578,768,mwI
9034,2368,Tx
954,1117,vs
533,4152,hx
67,7031,yvmk
4718,8160,fGw
3777,2212,uKZs
8011,2548,UgsO
411,944,FLNFl
9314,7098,mGY
8075,5674,YfbY
2362,6196,XXT
9960,7256,lbTK
1295,9074,xXfR
6811,798,LwvN
6054,2687,oiU
7317,7618,LcVb
9725,6773,gVD
2433,8615,Eo
7163,3721,"rsGS "
2101,439,SwkDK
6470,3214,eDt
3924,9439,mZwds
5887,9139,CmuuI
4342,6585,pg
3938,6985,KlErO
4498,2835,LiKTM
2657,4102,ljcV
1853,3483,LI
6288,2467,GFME
8517,3880,XEgK
9924,5965,hEB
1923,7347,VHxj
46,8151,gSnyi
8191,5744,hiST
3632,5139,nxxJ
2669,6829,O u
5885,312,qORi
9224,9394,BmU
189,6186,JG
9464,3432,lhUHa
4997,2835,"x "
9772,2621,"SN "
1774,2750,eVt
60,7488,tYw S
1861,7095,QDMU
2075,9798,NgatB
1468,319,oDWP
6110,462,WkK
2709,3110,jYyei
2566,654,zyA
7013,6757,zjwsj
907,9567,YGUw
3519,4247,FEf
2716,7104,hA
7927,8578,nv
3555,8846,zG
1385,2986,VmW
7216,8609,wPSZQ
3211,6718,PZHqN
3024,3458,rEBLO
1373,6607,fP
6612,8547,NK
3471,6366,uT
8658,9641,QF
7012,2440,TmtZ
2853,5951," z"
1944,4497,AjHY
8958,278,NviZ
8932,8909,Trn
9327,7661,CbUzZ
6136,988,YuKK
4635,875,qt
1446,926,sjs
7269,6910,RzkG
6347,3191,X se
3271,9296,YI
9896,148,sfXy
4619,5414,VHptt
9713,8127,XnpKs
2307,2482,rKC
5587,4243,CMQx
7208,953,lCN
7237,1000,oKQZR
1701,1684,wl
1616,7457,XYp
5316,5593,KbojX
3997,9128,VSyao
4382,1875,lowCa
7550,9288,LXQQ
6640,439,ysHpi
1860,2054,zfSs
6595,7887,UK
7269,5802,HlA
3726,9433,yBExl
8183,4957,CzLZ
7287,5481,ASKYV
6988,8073,sNmi
3264,1381,KR
2873,8176,pdg
2108,8823,eN
2440,7438,MvXmg
1816,4642,Ddphp
1092,8479,Pzn
9254,3256,iJ
8683,5995,cKcqS
7822,1224,voVmk
9778,7677,CX
9943,7654,rh
9251,8656,xIuZ
9334,7017,Wt
5572,8814,Yghwy
8028,9066,LF
9193,3336,li
7543,6261,EGnl
3602,1697,Uwpv
1452,4139,UQEFg
5449,8976,TSO
9576,6874,"b "
1643,8892,US
1565,8182,rBU
4321,8826,KQgd
3166,1863,fSzP
348,9685,dkDGs
7330,2456,Cn
9074,3670,mWA
8596,6298,vYl
926,1664,uEAzx
3852,8032,dCbO
6587,6780,QP
9490,546,wyxpS
850,3365," uPGV"
752,4970,NHHTB
9994,5890,ISlQ
8436,4303,DbLE
5508,4759,buvhT
2877,2909,pMeq
7224,7857,pgB
6320,4584,WB
4480,6525,eZMn
6554,5659,SyXxQ
3618,4083,vJC
7773,5688,imfiO
2883,390,Vz
2007,3146,Xuo
9004,921,uINpE
7577,9211,uJd
3547,6853,tSx
4365,1740,lDmDb
9982,8096,oq
2296,2667,zrA
4668,789,MGKv
280,9762,SUuEI
3889,7742,JP
9428,6220,gJ
7720,5031,Br
4689,3934,fkuW
4371,4885,JkJ
8884,2862,WSeb
7372,3029,KfS
1012,8030,EN
8423,4748,Mgbn
6929,3224,lj
2235,7145,wYrRv
8106,9993,ctr
2616,8011,Yy
3126,1588,oU
837,7454,avZ
1667,5405,YYhe
173,6833,"Af "
7049,8390,brnLC
6663,5447,AA
4818,4672,RFT
4883,3883,BPL
3236,7742,IY
7757,1121,Br
2508,6705,tRjI
9120,4296,dLchB
7292,2319,XP
4272,233,UU
1084,2219,"izhm "
4360,5418,cB
9741,2779,"TIez "
4653,6452,DaJ
3763,723,tee
9039,6263,jC
9000,6403,vRfb
3351,6694,fGZr
9475,1918,PGFlH
3204,1655,faR
8585,5090,vG
6630,6275,qfu
8159,8550,KGp
7998,9083,yro
3692,2709,tHiB
2540,8512,qxQNu
5069,8870,cHD
7751,1260,ONoO
5846,5679,yQQt
6407,521,ag
8830,8001,rVPIn
1549,1209,bL
6452,539,tgIK
6854,5970,HGuZ
4269,4825,"Ydm "
8863,2053,Lc
4900,4568,DWuQD
4687,6774,GPYV
2973,2553,apeQW
2170,3022,Hi
9674,3803,smw
1847,2271,Tmc
4882,4750,aW
5253,8535,FgXMY
7880,7229,FBN
2122,743,ivq
9183,5945,dQcb
7171,587,ozIY
4206,1912,IhUW
4768,6069,dfaFQ
6235,8015," LpoV"
9402,2452,hAtu
5167,2979,FqZBk
3277,5150,KZ
3139,4572,Qsb
677,7614,reSh
2928,4284,KFNc
7653,8906,nx
599,3475,COYq
7222,7259,YOz
6749,5732,Z Tf
7577,4908,PYe
5443,8467,NgSX
5415,4484,xEc
7133,1832,UeUep
2857,7962,psPbk
8327,2427,BABSK
331,7825,Bbyy
2743,4663,iW
7690,5206,zmGhK
2386,1831,BTE
3596,5859,BGX
5099,4364,pdA
2428,5273,yB
5467,5014,gZnBm
1536,398,Uy
4313,570,pEaU
9999,9462,qZ
8754,332,vIRD
6355,3568,eEaRS
7561,9695,sz
9738,5676,EgetE
8049,1070,bEF
2093,5207,KA
378,9441,WjFaf
7179,3961,UQ
737,6320,Zc
1692,8821,BS
411,9525,FsNvo
5329,6525,BZ
9554,1388,"OhRf "
5905,4572,pv
710,3414,nTtPT
7716,3913,s tEo
9192,6651,gwL
1139,8269,uazad
6522,9554,avw
9378,4798,rGXls
2377,2089,qCbr
8035,9456,Od
584,670,ny
4983,9194,OI
366,2686,Ev
5110,2550,xz
9150,9215,Nvam
8745,2709,wpVnn
222,6684,eHd
4720,7475,WO
7933,7450,Jr
3422,5381,FXc
6282,395,drbcQ
832,6807,vuKVS
511,7968,Qa
4543,1180,mY
5714,2934,Vld
3397,9763,SKF
1315,3712,ui
9896,9853,fQRb
4812,5567,XvaO
4308,4042,yVOmB
7489,1353,DmZ
9945,718,MyT
9670,8640,hMxsQ
3923,1933,QSOMz
610,9108,baf
7683,8590,ETwB
754,3850,JuZ
9116,4439,fWo
9148,365,wP
5043,1005,WoSwS
8306,2330,fbW
9004,2479,fv
611,8149,uI
1684,5436,gfx
7962,4553,UCAEq
3538,4392,WLq
3418,3181,ROxwo
2981,397,OPx
9805,1493,iO
4885,5925,SrgB
3170,9167,PnIt
9060,3192,EY
560,7901,nXR
216,80,Ldb
8093,2383,cLD
7859,5979,Prs
3333,4090,Lax
6134,5715,MpVz
9555,5592,CdgBO
8001,2824,qwQYc
5366,5320,Zt
2091,1647,vIrGf
6210,5311,qn
9117,7140,oE
2205,6816,kyH
2193,9745,RjRD
529,5554,GveT
9376,3826,jus
5510,4942,eO
8561,491,dJ
6398,6969,aOvcK
2004,6721,ie
5784,9877,hDZ
1114,1907,MV
1392,4438,CTDn
8160,4007,stHYV
837,5223,IvdaR
8403,9985,shuz
2103,1086,vvq
7257,5935,WIa
3998,4328,ydbq
6791,6755,sJ
5386,3760,fp
9312,3078,MnV
5918,5195,Nj
3667,6384,OT
6888,6931,OxTV
3972,7333,pg
1098,2590,xJp
580,6258,TlE
6126,9005,bK
167,4193,eeCD
9371,6259,Ap
6920,2813,sMp
308,8909,hpHl
4121,8242,nk
5462,7468,oOD
3820,2007,MUu
4073,1461,mPVk
5899,9748,ymOGY
8739,5656,"j "
6530,6097,GohI
5130,8611,CvOa
7779,3510,ksbi
232,3651,VQXcz
6833,2746,vnpXq
807,6723,tReI
6031,9397,Qh
1113,7900,RjuG
2132,3048,F  LD
7111,676,XUk
3976,8802,TaTSx
331,7594,WMQK
6602,1080,kszlL
5768,845,wEEvJ
5578,9570,xcIA
1269,7111,pcV
5136,3991,Fa
7895,6169,BZdv
2198,3961,Ae
2096,1922,HPiJt
4787,6488,uJJ
8184,4742,abOIp
4419,7422,ot
7770,7609,taA
8532,8232,Ej
8189,4180,LKBB
1801,5169,Dxvg
9524,4942,Tjzv
2647,6080,bNPHo
7266,5923,Edzm
5212,1977,pdX
365,2296,rCca
3003,3827,BWwN
3123,7700,kd
9260,8469,IeE
8587,6184,UqdP
2772,4682,bIDA
3718,3162,fH
3740,8290,MPc
5489,5861,FRHws
1921,3111,Lo
9000,2118,pjAh
3095,1627,YCd
6395,237,erzd
644,6925,Xdh
4304,7125,Ezy
4642,4049,Ky
6190,352,Jrg
8018,6931,ez
2680,2857,mYi
9885,1242,aNa
234,5718,xyco
7336,9922,uchJQ
7252,9561,UF
171,120,fVHVn
1666,5874,ZHn
6298,2392,hl
9412,6088,nCLF
1475,2180,Pg
9825,3037,pK
8586,3761,oWbf
8596,7101,MT
5122,3396,zg
4284,6830,lQ
2562,8552,yYhf
1028,6336,SYU
2244,9389,THDk
1477,5345,MDX
4353,3241,kovzK
4165,9431,MLRgX
442,7408,Nklae
3282,3538,JA
5618,3183,XvB
7290,1184,uex
708,7958,tn
2815,6696,Ljich
144,8935,Nqqv
714,314,oqTIO
1274,9842,srL
6932,2871,qWkwx
5996,2811,tr
2813,5224,TS
9740,7914,wYGvn
5430,587,lub
9530,4089,NJeb
2432,7521,ewtf
9056,663,jfvl
6831,1881,OqkBZ
3528,3945,rwxV
9925,7834,lxD
674,3051,tD
592,7251,hH
7019,6283,vuaZP
8448,2341,KDX
4408,7202,mJj
3787,7891,qEmW
1346,7415,xIr
1083,920,Bnn
